2019-09-13T00:00:00Z;134.2654907
2019-09-14T00:00:00Z;133.5113832
2019-09-15T00:00:00Z;132.8255392
2019-09-16T00:00:00Z;132.0779773
2019-09-17T00:00:00Z;131.3896018
2019-09-18T00:00:00Z;130.8046781
2019-09-19T00:00:00Z;131.4027137
2019-09-20T00:00:00Z;130.87045
2019-09-21T00:00:00Z;130.2725125
2019-09-22T00:00:00Z;150
2019-09-23T00:00:00Z;150
2019-09-24T00:00:00Z;149.483748
2019-09-25T00:00:00Z;148.9460433
2019-09-26T00:00:00Z;148.3470028
2019-09-27T00:00:00Z;147.7863112
2019-09-28T00:00:00Z;147.2136253
2019-09-29T00:00:00Z;146.680967
2019-09-30T00:00:00Z;146.0981716
2019-10-01T00:00:00Z;145.5579175
2019-10-02T00:00:00Z;150
2019-10-03T00:00:00Z;149.6861014
2019-10-04T00:00:00Z;149.2216701
2019-10-05T00:00:00Z;148.7705786
2019-10-06T00:00:00Z;148.2480881
2019-10-07T00:00:00Z;147.8676603
2019-10-08T00:00:00Z;147.3699564
2019-10-09T00:00:00Z;146.8765892
2019-10-10T00:00:00Z;146.4603374
2019-10-11T00:00:00Z;145.9586491
2019-10-12T00:00:00Z;145.507112
2019-10-13T00:00:00Z;145.0925566
2019-10-14T00:00:00Z;144.6716825
2019-10-15T00:00:00Z;148.1981199
2019-10-16T00:00:00Z;147.8365531
2019-10-17T00:00:00Z;147.4231176
2019-10-18T00:00:00Z;147.0267809
