122970;2019-08-25T00:00:00Z;34.78818811
122970;2019-08-26T00:00:00Z;32.83610584
122970;2019-08-27T00:00:00Z;30.80875254
122970;2019-08-28T00:00:00Z;29.16533185
122970;2019-08-29T00:00:00Z;27.18409498
122970;2019-08-30T00:00:00Z;25.21536652
122970;2019-08-31T00:00:00Z;25.81251213
122970;2019-09-01T00:00:00Z;23.96008075
122970;2019-09-02T00:00:00Z;23.8046679
122970;2019-09-03T00:00:00Z;23.49368341
122970;2019-09-04T00:00:00Z;23.16827576
122970;2019-09-05T00:00:00Z;22.75773284
122970;2019-09-06T00:00:00Z;22.43861195
122970;2019-09-07T00:00:00Z;22.14537844
122970;2019-09-08T00:00:00Z;21.8677198
122970;2019-09-09T00:00:00Z;21.59370259
122970;2019-09-10T00:00:00Z;21.32542303
122970;2019-09-11T00:00:00Z;21.01665516
122970;2019-09-12T00:00:00Z;20.6988471
122970;2019-09-13T00:00:00Z;20.40388093
122970;2019-09-14T00:00:00Z;20.08986604
122970;2019-09-15T00:00:00Z;19.80952232
122970;2019-09-16T00:00:00Z;19.50444366
122970;2019-09-17T00:00:00Z;19.21530672
122970;2019-09-18T00:00:00Z;18.95156193
122970;2019-09-19T00:00:00Z;22.17691406
122970;2019-09-20T00:00:00Z;21.94756482
122970;2019-09-21T00:00:00Z;21.66499333
122970;2019-09-22T00:00:00Z;39.61402679
122970;2019-09-23T00:00:00Z;45.27408633
122970;2019-09-24T00:00:00Z;44.857855
122970;2019-09-25T00:00:00Z;44.42818199
122970;2019-09-26T00:00:00Z;43.90832586
122970;2019-09-27T00:00:00Z;43.38387002
122970;2019-09-28T00:00:00Z;42.92289295
122970;2019-09-29T00:00:00Z;42.48791691
122970;2019-09-30T00:00:00Z;42.06507557
122970;2019-10-01T00:00:00Z;41.62028354
122970;2019-10-02T00:00:00Z;50
122970;2019-10-03T00:00:00Z;50
122970;2019-10-04T00:00:00Z;49.57266301
122970;2019-10-05T00:00:00Z;49.14717309
122970;2019-10-06T00:00:00Z;48.6697481
122970;2019-10-07T00:00:00Z;50
122970;2019-10-08T00:00:00Z;49.54532172
122970;2019-10-09T00:00:00Z;49.07046458
122970;2019-10-10T00:00:00Z;48.67486545
122970;2019-10-11T00:00:00Z;48.19956447
122970;2019-10-12T00:00:00Z;47.76899046
122970;2019-10-13T00:00:00Z;47.40021048
122970;2019-10-14T00:00:00Z;46.99234687
122970;2019-10-15T00:00:00Z;50
122970;2019-10-16T00:00:00Z;49.65936468
122970;2019-10-17T00:00:00Z;49.26671302
122970;2019-10-18T00:00:00Z;48.88405229
